src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.2.236,192.168.2.236,50818,6379,,,6,2022-11-28 16:10:25,30065678.0,326.81784192593295,1.8625889627368457,0.7982524126015054,1.0643365501353403,24,32,2210,7616,176.0,52.0,92.08333333333333,54.06471174024288,465.0,52.0,238.0,200.29540683700162,465,52,175.46428571428572,171.44011493872745,29391.713010204083,480,640,20,12,546648.6909090909,5010323.0,11.0,1367378.386923384,30065678.0,5010323.0,87.0,1307203.391304348,1865557.2119342962,30065085.0,5010728.0,11.0,969841.4516129033,1708214.879833082,0,0,0,0,1,0,0,0,0,0,0,1.3333333333333333,175.46428571428572,6149,512,0.0,0.0,0.0,0.0,4113579.0,84852.0,1473866.75,1555815.524453554,0.0,0.0,860.0,4.0,0.0,30487.80487804878,92.08333333333333,238.0,0,24,32,2210,7616
10.0.2.15,127.0.0.1,37390,9200,,,6,2022-11-28 16:10:26,26024071.0,1958.5329289948525,0.4611115609083606,0.4611115609083606,0.0,12,0,50969,0,12364.0,52.0,4247.416666666667,5732.871712884293,0.0,0.0,0.0,0.0,12364,52,4247.416666666667,5732.871712884293,32865818.076388884,240,0,20,8,2365824.6363636362,11002897.0,19.0,3958894.754720249,26024071.0,11002897.0,19.0,2365824.6363636362,3958894.754720249,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,4247.416666666667,6149,0,0.0,0.0,0.0,0.0,6993731.0,1005863.0,3667632.3333333335,2489262.3932537837,0.0,0.0,0.0,0.0,0.0,0.0,4247.416666666667,0.0,0,12,0,50969,0
10.0.2.15,127.0.0.1,55610,9200,,,6,2022-11-28 16:10:27,30038123.0,154.83657217862782,0.1997461692263528,0.1997461692263528,0.0,6,0,4651,0,1948.0,52.0,775.1666666666666,849.2055928271369,0.0,0.0,0.0,0.0,1948,52,775.1666666666666,849.2055928271369,721150.138888889,120,0,20,3,6007624.6,22027892.0,1449.0,8588895.947354132,30038123.0,22027892.0,1449.0,6007624.6,8588895.947354132,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,775.1666666666666,6148,0,0.0,0.0,0.0,0.0,14023181.0,8004711.0,11013946.0,3009235.0,0.0,0.0,0.0,0.0,0.0,0.0,775.1666666666666,0.0,0,6,0,4651,0
103.2.135.19,192.168.66.180,49182,2222,,,6,2022-11-28 16:10:30,1339284.0,2701.443457847626,19.413358182431807,10.453346713617128,8.960011468814681,14,12,1449,2169,492.0,52.0,103.5,110.8401358456661,1132.0,52.0,180.75,296.8425859497477,1132,52,139.15384615384616,220.83263629825615,48767.05325443787,280,240,20,7,53571.36,134581.0,31.0,61492.42586392572,1339284.0,176402.0,31.0,103021.84615384616,69475.11532013143,1205091.0,178876.0,89.0,109553.72727272728,66247.33657643206,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,139.15384615384616,64240,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.5,180.75,0,14,12,1449,2169
10.0.2.15,127.0.0.1,60202,9200,,,6,2022-11-28 16:10:31,26249.0,14857.708865099621,76.19337879538267,76.19337879538267,0.0,2,0,390,0,338.0,52.0,195.0,143.0,0.0,0.0,0.0,0.0,338,52,195.0,143.0,20449.0,40,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,195.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0,2,0,390,0
10.0.2.15,127.0.0.1,39690,1344,,,6,2022-11-28 16:10:35,22543675.0,252.7094628537716,1.0202418194903893,1.0202418194903893,0.0,23,0,5697,0,1534.0,52.0,247.69565217391303,306.0360073703474,0.0,0.0,0.0,0.0,1534,52,247.69565217391303,306.0360073703474,93658.03780718335,460,0,20,12,1024712.5,9571281.0,225.0,2140544.888148847,22543675.0,9571281.0,225.0,1024712.5,2140544.888148847,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,247.69565217391303,512,0,0.0,0.0,0.0,0.0,6003998.0,178007.0,1916607.4,2109509.863774199,2540.0,5.0,0.0,0.0,8096.546536016882,0.0,247.69565217391303,0.0,0,23,0,5697,0
192.168.66.180,20.190.144.160,54880,443,,,6,2022-11-28 16:10:35,391450.0,12997.828586026311,40.87367479882488,22.991442074338995,17.882232724485885,9,7,790,4298,261.0,40.0,87.77777777777777,77.90418299677535,1438.0,40.0,614.0,649.0104555618279,1438,40,318.0,505.80727555067847,255841.0,180,140,20,3,26096.666666666668,88489.0,4.0,37874.84828161765,304444.0,116909.0,4.0,38055.5,47757.135171092494,303882.0,115768.0,35.0,50647.0,51172.158045171396,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,318.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.77777777777777,614.0,0,9,7,790,4298
10.0.2.222,8.8.8.8,53091,53,,,17,2022-11-28 16:10:37,47547.0,3112.709529518161,42.06364229078596,21.03182114539298,21.03182114539298,1,1,66,82,66.0,66.0,66.0,0.0,82.0,82.0,82.0,0.0,82,66,74.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,74.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,82.0,0,1,1,66,82
10.0.2.222,10.0.2.15,62863,3129,,,6,2022-11-28 16:10:37,756369.0,5477.4851957179635,15.865272109248265,7.932636054624132,7.932636054624132,6,6,532,3611,313.0,40.0,88.66666666666667,100.42520710569742,1500.0,40.0,601.8333333333334,653.468289632753,1500,40,345.25,533.2804335744312,284388.0208333333,120,120,20,2,68760.81818181818,749873.0,77.0,215388.08911350448,756369.0,751963.0,259.0,151273.8,300346.05109067104,756015.0,749873.0,77.0,151203.0,299338.03343444347,0,0,0,0,1,0,0,0,0,0,0,1.0,345.25,64240,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66666666666667,601.8333333333334,0,6,6,532,3611
192.168.66.180,195.181.174.167,57160,443,,,6,2022-11-28 16:10:37,994783.0,5947.025632725931,19.099642836678953,11.05768795807729,8.041954878601665,11,8,1005,4911,274.0,52.0,91.36363636363636,72.37060267975805,1340.0,52.0,613.875,587.0686581440028,1340,52,311.36842105263156,463.3581325527481,214700.75900277006,220,160,20,3,55265.72222222222,243349.0,4.0,100240.1536870361,994783.0,256098.0,4.0,99478.3,121367.97014373273,752174.0,255294.00000000003,68.0,107453.42857142857,122332.96216924547,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,311.36842105263156,64240,506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4412.0,4.0,0.0,17370078.74015748,91.36363636363636,613.875,0,11,8,1005,4911
10.0.2.222,10.0.2.15,62864,3128,,,6,2022-11-28 16:10:37,5134.0,3023373.5878457343,3895.5979742890536,1168.6793922867162,2726.9185820023376,6,14,532,14990,313.0,40.0,88.66666666666667,100.42520710569742,1500.0,40.0,1070.7142857142858,651.6254871551635,1500,40,776.1,709.0728382895513,502784.29000000015,120,280,20,2,270.2105263157895,1608.0,16.0,471.2070255650145,5112.0,1739.0,16.0,1022.4,774.7057764080503,4981.0,3420.0,32.0,383.15384615384613,887.606274993752,0,0,0,0,1,0,0,0,0,0,0,2.3333333333333335,776.1,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14418.0,10.0,0.0,20509246.088193458,88.66666666666667,1070.7142857142858,0,6,14,532,14990
192.168.66.180,20.190.144.160,54882,443,,,6,2022-11-28 16:10:39,384750.0,13224.171539961015,41.58544509421703,23.391812865497077,18.19363222871995,9,7,790,4298,261.0,40.0,87.77777777777777,77.90418299677535,1438.0,40.0,614.0,649.0104555618279,1438,40,318.0,505.80727555067847,255841.0,180,140,20,3,25650.0,89077.0,5.0,38239.40931029139,297127.0,111480.0,5.0,37140.875,46578.07416971396,296636.0,110465.0,36.0,49439.333333333336,49750.73512913039,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,318.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.77777777777777,614.0,0,9,7,790,4298
10.0.2.15,10.0.2.222,3129,62861,,,6,2022-11-28 16:10:40,300508.0,1374.3394518615146,26.62158744525936,13.31079372262968,13.31079372262968,4,4,191,222,71.0,40.0,47.75,13.423393758658799,71.0,40.0,55.5,15.5,71,40,51.625,15.00781046655374,225.234375,80,80,20,1,42929.71428571428,299757.0,9.0,104849.35408986182,300508.0,299835.0,326.0,100169.33333333333,141184.94713042967,299895.0,299858.0,9.0,99965.0,141345.6960245577,0,0,0,0,1,0,0,0,0,0,0,1.0,51.625,501,8209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75,55.5,0,4,4,191,222
10.0.2.15,10.0.2.222,3129,62859,,,6,2022-11-28 16:10:40,301271.0,1370.8587949055834,26.554165518752217,13.277082759376109,13.277082759376109,4,4,191,222,71.0,40.0,47.75,13.423393758658799,71.0,40.0,55.5,15.5,71,40,51.625,15.00781046655374,225.234375,80,80,20,1,43038.71428571428,300749.0,6.0,105209.80736158215,301271.0,300807.0,218.0,100423.66666666667,141692.414297857,300835.0,300808.0,6.0,100278.33333333333,141795.88726131033,0,0,0,0,1,0,0,0,0,0,0,1.0,51.625,501,8209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75,55.5,0,4,4,191,222
192.168.66.180,20.190.144.160,54888,443,,,6,2022-11-28 16:10:41,384044.0,13248.48194477716,41.66189290810428,23.434814760808656,18.22707814729562,9,7,790,4298,261.0,40.0,87.77777777777777,77.90418299677535,1438.0,40.0,614.0,649.0104555618279,1438,40,318.0,505.80727555067847,255841.0,180,140,20,3,25602.933333333334,91503.0,6.0,38683.08827979253,296056.0,106256.0,6.0,37007.0,45917.71515711556,295467.0,105009.0,35.0,49244.5,49318.087107233456,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,318.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.77777777777777,614.0,0,9,7,790,4298
192.168.66.180,20.190.144.160,54900,443,,,6,2022-11-28 16:10:44,389577.0,13060.319269361384,41.07018638163957,23.10197983967226,17.968206541967312,9,7,790,4298,261.0,40.0,87.77777777777777,77.90418299677535,1438.0,40.0,614.0,649.0104555618279,1438,40,318.0,505.80727555067847,255841.0,180,140,20,3,25971.8,89540.0,5.0,38483.88411305006,301196.0,113373.0,5.0,37649.5,47025.292984201595,300706.0,112540.0,32.0,50117.666666666664,50479.72517643979,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,318.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.77777777777777,614.0,0,9,7,790,4298
10.0.2.15,127.0.0.1,50846,1344,,,6,2022-11-28 16:10:44,13229435.0,318.53212174216054,0.4535341078436078,0.4535341078436078,0.0,6,0,4214,0,1997.0,52.0,702.3333333333334,718.5825553747384,0.0,0.0,0.0,0.0,1997,52,702.3333333333334,718.5825553747384,516360.88888888893,120,0,20,4,2645887.0,13227956.0,48.0,5291034.503347035,13229435.0,13227956.0,48.0,2645887.0,5291034.503347035,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,702.3333333333334,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.3333333333334,0.0,0,6,0,4214,0
10.0.2.222,8.8.8.8,50113,53,,,17,2022-11-28 16:10:57,60819.0,2301.9122313750636,32.884460448215194,16.442230224107597,16.442230224107597,1,1,62,78,62.0,62.0,62.0,0.0,78.0,78.0,78.0,0.0,78,62,70.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,70.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,78.0,0,1,1,62,78
10.0.2.10,8.8.8.8,61884,53,,,17,2022-11-28 16:10:57,47569.0,3069.2257562698396,42.044188442052594,21.022094221026297,21.022094221026297,1,1,65,81,65.0,65.0,65.0,0.0,81.0,81.0,81.0,0.0,81,65,73.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,73.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,81.0,0,1,1,65,81
10.0.2.10,8.8.8.8,54148,53,,,17,2022-11-28 16:10:57,48394.0,3946.7702607761294,41.32743728561392,20.66371864280696,20.66371864280696,1,1,65,126,65.0,65.0,65.0,0.0,126.0,126.0,126.0,0.0,126,65,95.5,30.5,930.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,95.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,126.0,0,1,1,65,126
10.0.2.10,8.8.8.8,52610,53,,,17,2022-11-28 16:10:57,48924.0,3249.9386804022565,40.8797318289592,20.4398659144796,20.4398659144796,1,1,61,98,61.0,61.0,61.0,0.0,98.0,98.0,98.0,0.0,98,61,79.5,18.5,342.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,79.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,98.0,0,1,1,61,98
10.0.2.10,8.8.8.8,53678,53,,,17,2022-11-28 16:10:57,85196.0,2359.2656932250343,23.47528052960233,11.737640264801165,11.737640264801165,1,1,68,133,68.0,68.0,68.0,0.0,133.0,133.0,133.0,0.0,133,68,100.5,32.5,1056.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,100.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,133.0,0,1,1,68,133
10.0.2.10,8.8.8.8,62998,53,,,17,2022-11-28 16:10:57,53961.0,3335.7424806804916,37.06380534089435,18.531902670447174,18.531902670447174,1,1,66,114,66.0,66.0,66.0,0.0,114.0,114.0,114.0,0.0,114,66,90.0,24.0,576.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,114.0,0,1,1,66,114
10.0.2.15,127.0.0.1,39680,1344,,,6,2022-11-28 16:10:57,49222.0,21433.505343139244,101.58059404331397,101.58059404331397,0.0,5,0,1055,0,317.0,52.0,211.0,129.82295636750843,0.0,0.0,0.0,0.0,317,52,211.0,129.82295636750843,16854.0,100,0,20,3,12305.5,47722.0,131.0,20449.915751660203,49222.0,47722.0,131.0,12305.5,20449.915751660203,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,211.0,512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0,5,0,1055,0
10.0.2.10,8.8.8.8,61880,53,,,17,2022-11-28 16:10:57,60775.0,2336.487042369395,32.90826820238585,16.454134101192924,16.454134101192924,1,1,63,79,63.0,63.0,63.0,0.0,79.0,79.0,79.0,0.0,79,63,71.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,71.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,79.0,0,1,1,63,79
10.0.2.10,8.8.8.8,51303,53,,,17,2022-11-28 16:10:58,0.0,0,0,0,0,1,0,67,0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,67,67,67.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,67.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0,1,0,67,0
